iteration	errD	errG	D_x	D_G_z1	D_G_z2
3873	0.00065	13.17716	0.99956	0.00021	2e-05
3874	0.00071	11.45681	0.99941	0.00012	5e-05
3875	0.00624	10.71312	0.99634	0.00254	8e-05
3876	0.00464	12.2423	0.99808	0.00269	4e-05
3877	0.00206	14.68882	0.99795	1e-05	0.0
3878	0.00123	13.95686	0.99878	1e-05	0.0
3879	0.00114	11.82697	0.9989	3e-05	0.00011
3880	0.00186	13.01238	0.99944	0.0013	6e-05
3881	0.00115	14.19984	0.99951	0.00066	3e-05
3882	0.00062	15.01457	0.99972	0.00033	1e-05
3883	0.00111	13.29911	0.99907	0.00017	7e-05
3884	0.00119	13.03056	0.99951	0.00069	4e-05
3885	0.00064	13.40747	0.99975	0.00039	3e-05
3886	0.00051	14.81278	0.99986	0.00037	1e-05
3887	0.00045	15.29352	0.99974	0.00019	1e-05
3888	0.00028	15.33511	0.99982	0.0001	0.0
3889	0.01311	11.69663	0.98733	5e-05	0.00149
3890	0.01902	11.14585	0.99366	0.01214	0.00077
3891	0.00978	11.22195	0.99682	0.00634	0.00042
3892	0.00591	11.53835	0.99841	0.00418	0.00023
3893	0.00343	12.15282	0.99911	0.00247	0.00013
3894	0.00024	12.75655	0.99992	0.00016	1e-05
3895	0.00425	10.42188	0.99596	0.00013	0.0003
3896	0.03072	5.84124	0.97254	0.00117	0.14901
3897	2.10169	5.39701	0.98627	0.49047	0.07848
3898	1.08733	7.41249	0.99313	0.27997	0.0393
3899	0.54399	10.06533	0.99654	0.14028	0.01965
3900	0.273	11.34114	0.99734	0.07021	0.00983
3901	0.1521	11.81577	0.98463	0.03512	0.00492
3902	0.07785	11.62355	0.99056	0.01758	0.00247
3903	0.04297	11.23219	0.99128	0.00881	0.00125
3904	0.02164	10.05324	0.99559	0.0045	0.0007
3905	0.04201	7.69062	0.97072	0.00253	0.00775
3906	0.03521	7.3304	0.98511	0.01449	0.00449
3907	0.02774	8.43681	0.99254	0.01712	0.0023
3908	0.01411	9.97868	0.99626	0.00879	0.00116
3909	0.0073	11.4463	0.99791	0.00441	0.00058
3910	0.0038	12.46946	0.99881	0.00221	0.00029
3911	0.0084	11.24578	0.99184	1e-05	2e-05
3912	0.00441	10.66542	0.99573	1e-05	3e-05
3913	0.00241	9.28465	0.99779	0.00013	0.00021
3914	0.00169	8.98279	0.99889	0.00055	0.0002
3915	0.00147	9.83685	0.99944	0.0009	0.00012
3916	0.00084	11.22252	0.99971	0.00054	6e-05
3917	0.00043	12.30835	0.99985	0.00028	3e-05
3918	0.00048	12.34401	0.99967	0.00015	2e-05
3919	0.00587	9.38527	0.99432	8e-05	0.00104
3920	0.02266	10.27636	0.99715	0.01916	0.00053
3921	0.01145	12.33999	0.99851	0.00964	0.00027
3922	0.00574	14.12223	0.99925	0.00482	0.00013
3923	0.00313	15.62217	0.99937	0.00241	7e-05
3924	0.05721	13.86387	0.95956	0.00121	4e-05
3925	0.02866	10.54806	0.97976	0.00064	0.00062
3926	0.0215	9.32096	0.98987	0.00737	0.00049
3927	0.01302	9.77713	0.99494	0.00595	0.00027
3928	0.00047	11.26646	0.99998	0.00046	1e-05
3929	0.00028	11.57627	0.99998	0.00026	1e-05
3930	0.00019	11.38951	0.99998	0.00018	1e-05
3931	0.00032	10.81444	0.99995	0.00027	3e-05
3932	0.00116	9.9251	0.99911	0.00026	0.0001
3933	0.00346	11.88351	0.99954	0.00299	5e-05
3934	0.00188	14.29984	0.99962	0.0015	2e-05
3935	0.01647	13.00636	0.98499	0.00075	2e-05
3936	0.00832	9.85904	0.99246	0.00043	0.00084
3937	0.02343	11.24243	0.9962	0.01865	0.00042
3938	0.01176	13.77272	0.99807	0.00934	0.00021
3939	0.00592	15.20382	0.99899	0.00467	0.00011
3940	0.00323	15.89345	0.99923	0.00234	5e-05
3941	0.00193	16.10046	0.9993	0.00117	3e-05
3942	0.08251	12.13511	0.9428	0.00059	0.00054
3943	0.05644	10.36685	0.97139	0.01482	0.00041
3944	0.06213	11.87761	0.98569	0.03993	0.00021
3945	0.00024	15.59389	0.99997	0.00021	0.0
3946	0.00025	15.59847	0.99987	0.00013	0.0
3947	0.00654	14.04962	0.99367	9e-05	1e-05
3948	0.00355	11.89443	0.99681	0.00029	8e-05
3949	0.00611	10.66008	0.99638	0.00241	0.00012
3950	0.00518	11.33487	0.99813	0.00326	6e-05
3951	0.00313	12.09747	0.9986	0.00171	3e-05
3952	0.00457	10.91625	0.9964	0.0009	6e-05
3953	0.00592	12.04573	0.99813	0.004	3e-05
3954	0.00316	13.59775	0.99902	0.00215	2e-05
3955	0.00169	14.08912	0.99945	0.00113	1e-05
3956	0.00306	12.83518	0.99759	0.00063	4e-05
3957	0.00279	12.16592	0.99834	0.00112	3e-05
3958	0.00165	12.21289	0.99913	0.00077	2e-05
3959	0.00092	12.29645	0.99956	0.00048	1e-05
3960	0.00049	12.65054	0.99977	0.00026	1e-05
3961	0.00032	12.50338	0.99986	0.00018	1e-05
3962	6e-05	12.85417	1.0	5e-05	0.0
3963	9e-05	13.14752	0.99994	3e-05	0.0
3964	0.00014	12.67381	0.9999	5e-05	0.0
3965	0.0001	12.98741	0.99995	5e-05	0.0
3966	6e-05	13.65307	0.99997	3e-05	0.0
3967	4e-05	13.97614	0.99998	2e-05	0.0
3968	3e-05	14.29534	0.99998	1e-05	0.0
3969	2e-05	14.46324	0.99999	1e-05	0.0
3970	2e-05	14.58904	0.99999	1e-05	0.0
3971	3e-05	14.28287	0.99998	1e-05	0.0
3972	2e-05	14.86744	0.99999	1e-05	0.0
3973	2e-05	15.38878	0.99999	1e-05	0.0
3974	1e-05	16.04257	0.99999	0.0	0.0
3975	1e-05	16.07742	0.99999	0.0	0.0
3976	0.0	16.14224	1.0	0.0	0.0
3977	0.0	16.59273	1.0	0.0	0.0
3978	0.0	17.08446	1.0	0.0	0.0
3979	0.0	18.15036	1.0	0.0	0.0
3980	0.0	18.03451	1.0	0.0	0.0
3981	0.0	16.70319	1.0	0.0	0.0
3982	0.0	18.23121	1.0	0.0	0.0
3983	0.0	19.6228	1.0	0.0	0.0
3984	0.0	20.0918	1.0	0.0	0.0
3985	0.0	20.37368	1.0	0.0	0.0
3986	0.0	20.1762	1.0	0.0	0.0
3987	0.0	20.14485	1.0	0.0	0.0
3988	0.0	20.20889	1.0	0.0	0.0
3989	0.0	20.33814	1.0	0.0	0.0
3990	1e-05	18.6277	0.99999	0.0	0.0
3991	0.0	17.8108	1.0	0.0	0.0
3992	0.0	18.31378	1.0	0.0	0.0
3993	0.0	19.29749	1.0	0.0	0.0
3994	0.0	19.71054	1.0	0.0	0.0
3995	0.0	19.69817	1.0	0.0	0.0
3996	0.0	20.32152	1.0	0.0	0.0
3997	0.0	20.56766	1.0	0.0	0.0
3998	0.0	20.28533	1.0	0.0	0.0
3999	0.0	20.31126	1.0	0.0	0.0
4000	0.0	20.55852	1.0	0.0	0.0
4001	0.0	20.7773	1.0	0.0	0.0
4002	0.0	19.82236	1.0	0.0	0.0
4003	0.0	19.40007	1.0	0.0	0.0
4004	0.0	19.52218	1.0	0.0	0.0
4005	0.0	19.7982	1.0	0.0	0.0
4006	0.0	20.06677	1.0	0.0	0.0
4007	0.0	19.91874	1.0	0.0	0.0
4008	0.0	19.88468	1.0	0.0	0.0
4009	0.0	20.11491	1.0	0.0	0.0
4010	0.0	19.39634	1.0	0.0	0.0
4011	0.0	19.58275	1.0	0.0	0.0
4012	0.0	20.0869	1.0	0.0	0.0
4013	0.0	20.73396	1.0	0.0	0.0
4014	0.0	21.28339	1.0	0.0	0.0
4015	0.0	20.31296	1.0	0.0	0.0
4016	0.0	21.31633	1.0	0.0	0.0
4017	0.0	21.82877	1.0	0.0	0.0
4018	0.0	22.33399	1.0	0.0	0.0
4019	0.0	21.96018	1.0	0.0	0.0
4020	0.0	21.47866	1.0	0.0	0.0
4021	0.0	21.41883	1.0	0.0	0.0
4022	0.0	21.84553	1.0	0.0	0.0
4023	0.0	22.08271	1.0	0.0	0.0
4024	0.0	22.16666	1.0	0.0	0.0
4025	0.0	22.27387	1.0	0.0	0.0
4026	0.0	22.21195	1.0	0.0	0.0
4027	0.0	21.66294	1.0	0.0	0.0
4028	0.0	21.83817	1.0	0.0	0.0
4029	0.0	22.42515	1.0	0.0	0.0
4030	0.0	21.90169	1.0	0.0	0.0
4031	0.0	22.39544	1.0	0.0	0.0
4032	0.0	22.9146	1.0	0.0	0.0
4033	0.0	20.4727	1.0	0.0	0.0
4034	0.0	20.48712	1.0	0.0	0.0
4035	0.0	21.66608	1.0	0.0	0.0
4036	0.0	23.07042	1.0	0.0	0.0
4037	0.0	23.41279	1.0	0.0	0.0
4038	0.0	19.29374	1.0	0.0	0.0
4039	0.00097	19.76009	1.0	0.00097	0.0
4040	0.00049	20.59702	1.0	0.00048	0.0
4041	0.00024	20.88278	1.0	0.00024	0.0
4042	0.00014	20.23471	0.99999	0.00012	0.0
4043	7e-05	18.59125	0.99999	6e-05	0.0
4044	5e-05	16.44551	0.99999	4e-05	0.0
4045	0.00075	14.96342	0.99953	0.00029	0.0
4046	0.00067	17.73903	0.99977	0.00043	0.0
4047	0.0	23.20818	1.0	0.0	0.0
4048	0.0	23.5392	1.0	0.0	0.0
4049	0.0	22.30159	1.0	0.0	0.0
4050	0.00073	16.61554	0.99927	0.0	1e-05
4051	0.01632	16.62274	0.99954	0.01545	1e-05
4052	0.00825	18.1093	0.9997	0.00774	0.0
4053	0.00413	19.14498	0.99984	0.00387	0.0
4054	0.00219	18.68687	0.99979	0.00194	0.0
4055	0.0035	15.25754	0.99752	0.00097	1e-05
4056	0.00319	13.91128	0.99873	0.00189	1e-05
4057	0.10216	7.91186	0.93554	0.0016	0.13151
4058	2.31336	8.64991	0.96725	0.49263	0.06621
4059	1.31905	12.79237	0.98315	0.32895	0.03311
4060	0.66057	16.15154	0.99058	0.16452	0.01655
4061	0.87528	14.57662	0.76018	0.08226	0.00828
4062	0.44877	10.90368	0.86984	0.04145	0.00572
4063	0.60665	10.78338	0.9349	0.21632	0.00289
4064	0.0014	13.8397	0.99984	0.00123	0.0
4065	0.00396	13.60831	0.99679	0.00071	0.0
4066	0.00669	12.44366	0.99389	0.00047	1e-05
4067	1.40634	7.5384	0.61426	0.00149	0.15799
4068	1.65909	5.79901	0.80713	0.33407	0.08983
4069	1.31631	8.78968	0.90355	0.45991	0.045
4070	0.69087	11.91968	0.92487	0.23034	0.0225
4071	0.78386	11.77572	0.81945	0.11518	0.01126
4072	0.3924	10.1399	0.90941	0.05774	0.00578
4073	0.20002	8.00393	0.95316	0.03112	0.00463
4074	0.25107	8.8705	0.97655	0.14205	0.00236
4075	0.12742	10.74973	0.98788	0.07251	0.00118
4076	0.06385	11.8136	0.99389	0.03635	0.00059
4077	0.08976	10.08424	0.94715	0.0182	0.00042
4078	0.04885	7.61585	0.97333	0.01281	0.00361
4079	0.08896	10.0923	0.98646	0.06649	0.00181
4080	0.0474	13.18139	0.99038	0.03328	0.0009
4081	0.0278	17.08368	0.97413	0.0	0.0
4082	0.01418	16.9096	0.98678	0.0	0.0
4083	0.00759	16.11441	0.9929	0.0	0.0
4084	0.00511	14.9775	0.99514	0.0	0.0
4085	0.00271	13.32415	0.99742	1e-05	1e-05
4086	0.00148	12.03908	0.99862	4e-05	3e-05
4087	0.00133	11.37528	0.9993	0.0006	4e-05
4088	0.00089	11.14295	0.99964	0.00051	3e-05
4089	0.00051	11.33967	0.99981	0.00031	2e-05
4090	0.00042	11.55224	0.9998	0.00021	2e-05
4091	0.00024	11.96963	0.99989	0.00013	1e-05
4092	0.00016	12.00568	0.99993	9e-05	1e-05
4093	0.00014	12.22508	0.99993	6e-05	1e-05
4094	0.00013	12.14533	0.99991	4e-05	1e-05
4095	0.00012	12.3952	0.99994	6e-05	1e-05
4096	0.0001	12.83783	0.99994	4e-05	0.0
4097	5e-05	13.48494	0.99997	2e-05	0.0
4098	0.0002	9.73123	0.99981	1e-05	0.0001
4099	0.00021	14.21111	0.9999	0.00011	5e-05
4100	0.00011	19.22508	0.99995	6e-05	2e-05
4101	0.00124	17.4386	0.9988	3e-05	1e-05
4102	0.00062	13.10733	0.9994	1e-05	0.00014
4103	0.02218	15.97076	0.9997	0.02105	7e-05
4104	0.01109	20.16355	0.99985	0.01052	4e-05
4105	0.00556	22.79447	0.99992	0.00526	2e-05
4106	0.00299	24.33023	0.99974	0.00263	1e-05
4107	0.00151	24.58292	0.99986	0.00132	0.0
4108	0.00091	24.78823	0.99979	0.00067	1e-05
4109	0.00051	24.20246	0.99987	0.00036	2e-05
4110	0.02464	21.11708	0.97837	0.00023	0.00228
4111	0.15984	22.60202	0.98915	0.09953	0.00114
4112	0.08	24.35734	0.9945	0.04977	0.00057
4113	0.04027	26.05683	0.99698	0.02488	0.00029
4114	0.02084	27.03231	0.9978	0.01244	0.00014
4115	0.00392	28.58854	0.99619	0.0	0.0
4116	1.97772	25.69368	0.5637	0.0	0.0
4117	0.98891	20.80133	0.78185	4e-05	0.00393
4118	0.51729	15.99214	0.89092	0.02141	0.01544
4119	0.49901	15.14336	0.94546	0.15777	0.00773
4120	0.24957	15.65048	0.97273	0.07895	0.00387
4121	0.12479	15.91434	0.98636	0.03948	0.00193
4122	0.0624	15.94409	0.99318	0.01974	0.00097
4123	0.0312	15.77062	0.99659	0.00987	0.00048
4124	0.01564	14.46101	0.99829	0.00498	0.00026
4125	0.0081	12.78883	0.99914	0.00277	0.00022
4126	0.00528	11.98786	0.99956	0.00259	0.00014
4127	0.00351	12.02783	0.99976	0.00214	8e-05
4128	0.002	12.70137	0.99988	0.00132	5e-05
4129	0.0012	13.26066	0.99992	0.00083	3e-05
4130	0.00128	14.12472	0.99987	0.00101	2e-05
4131	0.00338	12.69216	0.99725	0.00053	4e-05
4132	0.00233	14.89704	0.99994	0.00226	0.0
4133	0.00118	15.45304	0.99996	0.00114	0.0
4134	0.0006	15.57122	0.99997	0.00057	0.0
4135	0.00052	15.14639	0.99977	0.00029	0.0
4136	0.00028	13.56117	0.99988	0.00016	1e-05
4137	0.00021	12.70115	0.99993	0.00014	1e-05
4138	0.00014	12.66002	0.99995	9e-05	1e-05
4139	0.00042	14.94399	0.99988	0.0003	0.0
4140	0.00023	17.25704	0.99992	0.00015	0.0
4141	0.00027	17.62746	0.99981	8e-05	0.0
4142	0.00015	16.27925	0.99989	4e-05	0.0
4143	0.00021	13.10652	0.99982	3e-05	5e-05
4144	0.00434	15.35454	0.99991	0.00418	2e-05
4145	0.00217	18.46098	0.99995	0.00209	1e-05
4146	0.02949	16.19472	0.97495	0.00104	1e-05
4147	0.01476	12.28454	0.98747	0.00053	0.00014
4148	0.00975	9.93032	0.99373	0.00263	0.0004
4149	0.04745	14.712	1.0	0.04463	0.0
4150	0.02373	16.82652	1.0	0.02232	0.0
4151	0.01205	18.73328	0.99981	0.01116	0.0
4152	0.00605	19.62525	0.99988	0.00558	0.0
4153	0.00303	19.52272	0.99994	0.00279	0.0
4154	0.00154	18.48062	0.99994	0.0014	0.0
4155	0.00107	17.05559	0.99968	0.0007	0.0
4156	0.00089	15.26899	0.99968	0.00054	1e-05
4157	0.00066	14.05681	0.99964	0.00028	1e-05
4158	0.12222	9.03553	0.91499	0.00018	0.01576
4159	0.503	9.98596	0.95749	0.26399	0.00789
4160	0.25179	12.54173	0.97874	0.13229	0.00395
4161	0.12593	14.5175	0.98934	0.06615	0.00197
4162	0.06297	15.79971	0.99466	0.03307	0.00099
4163	0.03154	15.58933	0.99728	0.01654	0.00049
4164	0.01819	14.11304	0.99625	0.00828	0.00025
4165	0.01829	11.16025	0.98944	0.00441	0.00049
4166	0.20704	3.01209	0.87552	0.03557	0.07547
4167	1.36241	6.92126	0.93776	0.4548	0.03778
4168	0.6829	11.19414	0.96884	0.22904	0.01889
4169	0.3416	14.86006	0.98428	0.11453	0.00944
4170	0.17126	16.87608	0.99168	0.05727	0.00472
4171	0.08823	17.50016	0.99327	0.02863	0.00236
4172	0.04642	16.95029	0.99435	0.01432	0.00118
4173	0.02448	15.74631	0.99592	0.00716	0.00059
4174	0.22955	11.65181	0.89706	0.00359	0.00166
4175	0.13841	9.05047	0.94839	0.02416	0.00266
4176	0.23911	10.72221	0.97419	0.12964	0.00133
4177	0.11963	13.58664	0.98704	0.06484	0.00067
4178	0.06005	16.01406	0.99329	0.03242	0.00033
4179	0.0301	17.23616	0.99657	0.01621	0.00017
4180	0.02557	16.61482	0.98813	0.00811	8e-05
4181	0.05611	12.10918	0.95728	0.0041	0.00214
4182	0.19107	12.16656	0.97857	0.1243	0.00107
4183	0.00016	14.91226	0.99994	0.0001	0.0
4184	0.01038	14.57752	0.99043	7e-05	1e-05
4185	0.01793	13.04405	0.98524	0.00018	0.00013
4186	0.02594	12.9102	0.99245	0.0162	8e-05
4187	0.01321	13.30029	0.9962	0.00832	4e-05
4188	0.02046	11.78984	0.98542	0.00423	8e-05
4189	0.01381	9.66539	0.98979	0.00275	0.00084
4190	0.02861	10.96907	0.99489	0.02217	0.00043
4191	0.03114	11.44917	0.98133	0.0111	0.00022
4192	0.01571	11.16797	0.99064	0.00566	0.00019
4193	0.00802	11.11978	0.9953	0.00298	0.0002
4194	0.00674	11.29694	0.9968	0.00335	0.00012
4195	0.00366	11.445	0.99839	0.00196	7e-05
4196	0.002	11.0695	0.99918	0.00113	5e-05
4197	0.00134	11.16903	0.99959	0.0009	5e-05
4198	0.00232	10.69727	0.99859	0.00089	5e-05
4199	0.0013	10.60606	0.99927	0.00055	4e-05
4200	0.00108	13.97764	1.0	0.00108	0.0
4201	0.03558	8.95899	0.96757	0.00055	0.02285
4202	0.04002	9.76967	0.98366	0.02173	0.01144
4203	0.02015	11.42486	0.99182	0.01099	0.00572
4204	0.01012	12.55532	0.9959	0.00553	0.00286
4205	0.00517	12.70168	0.99789	0.00282	0.00144
4206	0.00267	12.92728	0.99892	0.00146	0.00073
4207	0.00145	12.54007	0.99945	0.00084	0.00037
4208	0.00314	13.74193	0.9997	0.00279	0.00019
4209	0.0023	14.62271	0.99913	0.0014	9e-05
4210	0.00124	14.37656	0.99949	0.00071	5e-05
4211	0.00301	11.48898	0.99749	0.00041	0.00047
4212	0.02309	11.65077	0.99238	0.0147	0.00025
4213	0.01171	13.58414	0.99612	0.00745	0.00013
4214	0.0608	10.59111	0.95296	0.00382	0.01216
4215	0.58363	10.77162	0.97646	0.17407	0.0061
4216	0.29245	11.90359	0.98819	0.08762	0.00305
4217	0.00316	14.42388	0.99689	3e-05	0.0
4218	0.00168	14.63232	0.99835	2e-05	0.0
4219	0.17207	13.48548	0.96665	1e-05	1e-05
4220	0.08621	10.84747	0.98327	0.00013	0.00035
4221	0.04665	8.535	0.99144	0.0034	0.00135
4222	0.02503	7.86161	0.9957	0.00338	0.00108
4223	0.02932	9.74929	0.99777	0.01756	0.00055
4224	0.05657	8.22973	0.96232	0.00886	0.00121
4225	0.02953	6.82249	0.98106	0.00557	0.0032
4226	0.03534	8.40549	0.99034	0.02267	0.00163
4227	0.01807	10.31634	0.9951	0.01166	0.00082
4228	0.01281	10.60914	0.99411	0.00603	0.00046
4229	0.00654	10.88117	0.99705	0.00314	0.00028
4230	0.00374	10.57559	0.99843	0.00194	0.00025
4231	0.00339	10.43237	0.99887	0.00214	0.00016
4232	0.00216	10.37377	0.99925	0.00135	0.0001
4233	0.0477	6.65861	0.96793	0.00089	0.03512
4234	0.32097	8.79593	0.99975	0.26584	0.00018
4235	0.1609	10.49804	0.99987	0.13333	9e-05
4236	0.10278	10.96712	0.97879	0.06669	6e-05
4237	0.05248	10.94854	0.98833	0.03337	4e-05
4238	0.02663	9.9167	0.9939	0.01682	0.00011
4239	0.01357	9.33828	0.99687	0.00858	0.00019
4240	0.00947	8.50603	0.99841	0.00694	0.0004
4241	0.01435	9.97042	0.99919	0.01294	0.00021
4242	0.0112	10.66021	0.99617	0.00704	0.00012
4243	0.07909	6.38617	0.94064	0.00641	0.10048
4244	1.5078	6.61714	0.97022	0.46166	0.05086
4245	1.17228	6.81834	0.75576	0.23657	0.02596
4246	0.68036	6.82034	0.87774	0.20333	0.01358
4247	0.61824	9.3391	0.93883	0.2731	0.0068
4248	0.49231	10.15081	0.87374	0.13746	0.00341
4249	0.2469	10.04504	0.93671	0.06932	0.00175
4250	0.1469	8.55234	0.9516	0.0406	0.00177
4251	0.12851	12.50414	0.97571	0.09411	0.0
4252	0.06994	13.12663	0.98264	0.04729	0.0
4253	0.69454	8.69851	0.72397	0.02366	0.02211
4254	1.06705	8.60336	0.86194	0.24212	0.01141
4255	0.54919	9.87821	0.92614	0.13122	0.00571
4256	0.27881	11.19135	0.95902	0.0657	0.00286
4257	0.14148	12.13433	0.97746	0.03287	0.00143
4258	0.10889	10.6407	0.95664	0.01647	0.0008
4259	0.05537	8.62044	0.97806	0.0089	0.00145
4260	0.04798	8.3673	0.98473	0.0198	0.00094
4261	0.02962	9.32766	0.99227	0.01535	0.00052
4262	0.03526	9.0057	0.97862	0.0078	0.00037
4263	0.04478	6.07031	0.97158	0.01077	0.02321
4264	0.29802	9.20455	0.98578	0.20823	0.01161
4265	0.63725	9.2661	0.80211	0.10418	0.00586
4266	0.32121	8.15937	0.89933	0.05294	0.00399
4267	0.17944	7.34127	0.94957	0.04447	0.00378
4268	0.10873	10.55014	0.99998	0.09464	3e-05
4269	0.05469	11.6202	0.99995	0.0476	2e-05
4270	0.02748	12.90052	0.99986	0.02382	1e-05
4271	0.07	10.98686	0.95454	0.01192	0.00022
4272	0.03974	8.13307	0.97678	0.01017	0.00729
4273	0.46694	9.27362	0.98835	0.25738	0.00366
4274	0.28909	10.85034	0.94578	0.12891	0.00183
4275	0.15923	11.6127	0.95885	0.06449	0.00092
4276	0.18338	9.6369	0.92269	0.03241	0.0021
4277	0.09379	8.58732	0.95945	0.01639	0.0019
4278	0.09639	8.07151	0.97919	0.05165	0.00133
4279	0.05127	8.32571	0.98958	0.02887	0.0008
4280	0.04226	7.86873	0.98101	0.01615	0.00125
4281	0.05672	7.53752	0.97532	0.02646	0.00134
4282	0.02918	8.16111	0.98744	0.01383	0.0009
4283	0.03806	9.77536	0.99371	0.02444	0.00045
4284	0.02329	10.86024	0.99274	0.01232	0.00023
4285	0.00054	11.63582	0.99963	0.00017	3e-05
4286	0.00528	11.58446	0.99934	0.00458	3e-05
4287	0.63236	7.44873	0.69471	0.00253	0.05043
4288	0.63831	5.96683	0.84664	0.2146	0.0332
4289	0.3536	6.27311	0.92279	0.13993	0.01774
4290	0.21721	7.37284	0.96127	0.10699	0.00901
4291	0.18175	7.29511	0.92731	0.05423	0.00514
4292	0.10226	6.53727	0.96008	0.0347	0.00552
4293	0.14349	7.96573	0.97939	0.0863	0.00285
4294	0.07227	10.01486	0.9895	0.04348	0.00143
4295	0.17224	8.6746	0.9033	0.02179	0.00725
4296	0.35058	9.55338	0.95109	0.17248	0.00372
4297	0.82548	7.7142	0.72183	0.08646	0.00771
4298	0.98947	7.43384	0.86048	0.28134	0.0046
4299	0.514	8.25718	0.92944	0.1584	0.00241
4300	0.2772	8.24882	0.9512	0.08339	0.0014
4301	0.14694	7.83148	0.97055	0.04489	0.00116
4302	0.13226	8.95544	0.99627	0.11621	0.00014
4303	0.08223	9.55071	0.9835	0.05896	0.0001
4304	0.55937	6.02595	0.7622	0.02966	0.09266
4305	0.58073	5.41894	0.87921	0.17126	0.05235
4306	0.98054	7.20172	0.89118	0.42338	0.02634
4307	0.49354	10.15884	0.94468	0.21404	0.01318
4308	1.39255	8.72583	0.58074	0.10705	0.00736
4309	0.70271	5.81312	0.78835	0.0579	0.0335
4310	1.02479	6.02419	0.89337	0.39225	0.01835
4311	0.85992	6.09538	0.75208	0.20877	0.01179
4312	0.6475	4.45395	0.74718	0.12674	0.05741
4313	0.96946	6.17763	0.87345	0.37291	0.02908
4314	0.4918	8.49366	0.93632	0.19305	0.01455
4315	2.07251	7.08287	0.50516	0.09667	0.00921
4316	1.07271	4.65905	0.74081	0.07153	0.06491
4317	0.90378	6.47055	0.87034	0.28608	0.03265
4318	0.45816	8.29383	0.93449	0.14858	0.01636
4319	0.01775	11.36083	0.98387	0.00099	2e-05
4320	0.01243	10.60573	0.98911	0.0012	7e-05
4321	0.00886	10.20942	0.99231	0.00097	0.0001
4322	0.01127	8.97225	0.99515	0.00623	0.00036
4323	0.05053	10.3763	0.99549	0.0422	0.00019
4324	0.54131	7.93005	0.75623	0.02112	0.00735
4325	0.38062	6.45095	0.87788	0.09016	0.00929
4326	0.47467	8.92778	0.93855	0.24772	0.00465
4327	0.25219	11.77837	0.95599	0.12423	0.00233
4328	0.30086	11.60001	0.85429	0.06212	0.00117
4329	0.16548	9.04669	0.91323	0.03181	0.00185
4330	0.18681	9.39647	0.9555	0.10359	0.00097
4331	0.09478	11.55838	0.9766	0.05201	0.00049
4332	0.29845	9.78944	0.84892	0.02601	0.00046
4333	0.16332	7.03271	0.92403	0.02629	0.01171
4334	0.33022	9.21414	0.95955	0.1921	0.00586
4335	0.22291	11.12369	0.93228	0.09626	0.00294
4336	0.0004	14.01901	0.99965	5e-05	1e-05
4337	0.00078	13.75778	0.99935	0.00013	6e-05
4338	0.03103	12.03553	0.97269	0.00056	0.00049
4339	0.09792	8.63053	0.92681	0.00368	0.01177
4340	0.05455	6.84547	0.96314	0.00689	0.01026
4341	0.07802	8.14219	0.98156	0.05013	0.00518
4342	0.03998	9.76193	0.99077	0.02603	0.0026
4343	0.02009	11.32582	0.99537	0.01309	0.0013
4344	0.01025	12.01336	0.99752	0.00659	0.00066
4345	0.00906	11.59069	0.99494	0.00334	0.00034
4346	0.01531	9.45699	0.98732	0.00176	0.00145
4347	0.04183	10.36492	0.99366	0.03223	0.00074
4348	0.13647	9.61343	0.95237	0.01616	0.00058
4349	0.0703	8.34267	0.97615	0.0101	0.00217
4350	0.04462	8.62206	0.98805	0.01432	0.00126
4351	0.03618	10.30441	0.99395	0.02017	0.00063
4352	0.01821	12.35163	0.9969	0.01013	0.00032
4353	0.0001	15.53035	0.9999	1e-05	0.0
4354	0.01543	13.38573	0.98554	0.0	1e-05
4355	0.00784	10.52796	0.99274	0.0001	0.00043
4356	0.01612	11.19125	0.9958	0.01135	0.00022
4357	0.00914	12.5329	0.99689	0.00574	0.00011
4358	0.00667	13.04916	0.99637	0.00289	6e-05
4359	0.02124	11.52782	0.98504	0.00146	0.00022
4360	0.01352	9.96004	0.99247	0.00354	0.00034
4361	0.00849	9.88199	0.99616	0.00343	0.0002
4362	0.00592	10.78606	0.99743	0.00274	0.00011
4363	0.00326	12.01973	0.9987	0.00165	6e-05
4364	1.18976	8.13607	0.65363	0.00087	0.0308
4365	1.11148	7.36851	0.82671	0.281	0.01638
4366	0.58303	8.1846	0.91333	0.16578	0.0083
4367	0.30043	8.66567	0.95433	0.08932	0.00433
4368	0.161	8.949	0.97018	0.04806	0.00242
4369	0.09341	8.84041	0.98502	0.03658	0.00148
4370	0.00418	9.21532	0.99956	0.00373	0.00021
4371	0.00469	9.22028	0.99774	0.00241	0.0002
4372	0.007	8.62362	0.99702	0.00397	0.00045
4373	0.00769	8.29871	0.99807	0.00571	0.00045
4374	0.01197	8.63527	0.99668	0.00851	0.0003
4375	0.08988	5.90021	0.93387	0.00477	0.02693
4376	0.21518	7.42036	0.9668	0.13849	0.01355
4377	0.18662	8.00102	0.92608	0.07199	0.00692
4378	0.10905	8.17766	0.95351	0.04168	0.00378
4379	0.09225	7.20931	0.94561	0.02266	0.00336
4380	0.06413	7.34027	0.97276	0.02873	0.0021
4381	0.03702	8.21624	0.9863	0.0192	0.00116
4382	0.01939	9.15963	0.99286	0.01019	0.00063
4383	0.12951	6.19013	0.9084	0.00541	0.04918
